2025-4-23 12:25:17, 68%
2025-4-23 12:25:20, 68%
2025-4-23 12:25:23, 68%
2025-4-23 12:25:26, 68%
2025-4-23 12:25:29, 68%
2025-4-23 12:25:32, 68%
2025-4-23 12:25:35, 68%
2025-4-23 12:25:38, 68%
2025-4-23 12:25:41, 68%
2025-4-23 12:25:44, 68%
2025-4-23 12:25:47, 68%
2025-4-23 12:25:50, 68%
2025-4-23 12:25:53, 68%
2025-4-23 12:25:56, 68%
2025-4-23 12:25:59, 68%
2025-4-23 12:26:2, 68%
2025-4-23 12:26:5, 68%
2025-4-23 12:26:8, 69%
2025-4-23 12:26:11, 68%
2025-4-23 12:26:14, 68%
2025-4-23 12:26:17, 68%
2025-4-23 12:26:20, 68%
2025-4-23 12:26:23, 69%
2025-4-23 12:26:26, 68%
2025-4-23 12:26:29, 68%
2025-4-23 12:26:32, 68%
2025-4-23 12:26:35, 68%
2025-4-23 12:26:38, 69%
2025-4-23 12:26:41, 69%
2025-4-23 12:26:44, 68%
2025-4-23 12:26:47, 69%
2025-4-23 12:26:50, 69%
2025-4-23 12:26:53, 68%
2025-4-23 12:26:56, 69%
2025-4-23 12:26:59, 69%
2025-4-23 12:27:2, 69%
2025-4-23 12:27:5, 69%
2025-4-23 12:27:8, 69%
2025-4-23 12:27:11, 69%
2025-4-23 12:27:14, 69%
2025-4-23 12:27:17, 69%
2025-4-23 12:27:20, 69%
2025-4-23 12:27:23, 69%
2025-4-23 12:27:26, 69%
2025-4-23 12:27:29, 69%
2025-4-23 12:27:32, 69%
2025-4-23 12:27:35, 69%
2025-4-23 12:27:38, 69%
2025-4-23 12:27:41, 69%
2025-4-23 12:27:44, 69%
2025-4-23 12:27:47, 69%
2025-4-23 12:27:50, 69%
2025-4-23 12:27:53, 69%
2025-4-23 12:27:56, 69%
2025-4-23 12:27:59, 69%
2025-4-23 12:28:2, 69%
2025-4-23 12:28:5, 69%
2025-4-23 12:28:8, 69%
2025-4-23 12:28:11, 69%
2025-4-23 12:28:14, 69%
2025-4-23 12:28:17, 69%
2025-4-23 12:28:20, 69%
2025-4-23 12:28:23, 69%
2025-4-23 12:28:26, 69%
2025-4-23 12:28:29, 69%
2025-4-23 12:28:32, 69%
2025-4-23 12:28:35, 69%
2025-4-23 12:28:38, 69%
2025-4-23 12:28:41, 69%
2025-4-23 12:28:44, 69%
2025-4-23 12:28:47, 69%
2025-4-23 12:28:50, 69%
2025-4-23 12:28:53, 69%
2025-4-23 12:28:56, 69%
2025-4-23 12:28:59, 69%
2025-4-23 12:29:2, 69%
2025-4-23 12:29:5, 69%
2025-4-23 12:29:8, 69%
2025-4-23 12:29:11, 69%
2025-4-23 12:29:14, 69%
2025-4-23 12:29:17, 69%
2025-4-23 12:29:20, 69%
2025-4-23 12:29:23, 69%
2025-4-23 12:29:26, 69%
2025-4-23 12:29:29, 69%
2025-4-23 12:29:32, 69%
2025-4-23 12:29:35, 69%
2025-4-23 12:29:38, 69%
2025-4-23 12:29:41, 69%
2025-4-23 12:29:44, 69%
2025-4-23 12:29:47, 69%
2025-4-23 12:29:50, 69%
2025-4-23 12:29:53, 69%
2025-4-23 12:29:56, 69%
2025-4-23 12:29:59, 69%
2025-4-23 12:30:2, 69%
2025-4-23 12:30:5, 69%
2025-4-23 12:30:8, 69%
2025-4-23 12:30:11, 69%
2025-4-23 12:30:14, 69%
2025-4-23 12:30:17, 69%
2025-4-23 12:30:20, 69%
2025-4-23 12:30:23, 69%
2025-4-23 12:30:26, 69%
2025-4-23 12:30:29, 69%
2025-4-23 12:30:32, 69%
2025-4-23 12:30:35, 69%
2025-4-23 12:30:38, 69%
2025-4-23 12:30:41, 69%
2025-4-23 12:30:44, 69%
2025-4-23 12:30:47, 69%
2025-4-23 12:30:50, 69%
2025-4-23 12:30:53, 69%
2025-4-23 12:30:56, 69%
2025-4-23 12:30:59, 69%
2025-4-23 12:31:2, 69%
2025-4-23 12:31:5, 69%
2025-4-23 12:31:8, 69%
2025-4-23 12:31:11, 69%
2025-4-23 12:31:14, 69%
2025-4-23 12:31:17, 69%
2025-4-23 12:31:20, 69%
2025-4-23 12:31:23, 69%
2025-4-23 12:31:26, 69%
2025-4-23 12:31:29, 69%
2025-4-23 12:31:32, 69%
2025-4-23 12:31:35, 69%
2025-4-23 12:31:38, 69%
2025-4-23 12:31:41, 69%
2025-4-23 12:31:44, 69%
2025-4-23 12:31:47, 69%
2025-4-23 12:31:50, 69%
2025-4-23 12:31:53, 69%
2025-4-23 12:31:56, 69%
2025-4-23 12:31:59, 69%
2025-4-23 12:32:2, 69%
2025-4-23 12:32:5, 69%
2025-4-23 12:32:8, 69%
2025-4-23 12:32:11, 69%
2025-4-23 12:32:14, 69%
2025-4-23 12:32:17, 69%
2025-4-23 12:32:20, 69%
2025-4-23 12:32:23, 69%
2025-4-23 12:32:26, 69%
2025-4-23 12:32:29, 69%
2025-4-23 12:32:32, 69%
2025-4-23 12:32:35, 69%
2025-4-23 12:32:38, 69%
2025-4-23 12:32:41, 69%
2025-4-23 12:32:44, 69%
2025-4-23 12:32:47, 69%
2025-4-23 12:32:50, 69%
2025-4-23 12:32:53, 69%
2025-4-23 12:32:56, 69%
2025-4-23 12:32:59, 69%
2025-4-23 12:33:2, 69%
2025-4-23 12:33:5, 69%
2025-4-23 12:33:8, 69%
2025-4-23 12:33:11, 69%
2025-4-23 12:33:14, 69%
2025-4-23 12:33:17, 69%
2025-4-23 12:33:20, 69%
2025-4-23 12:33:23, 69%
2025-4-23 12:33:26, 69%
2025-4-23 12:33:29, 69%
2025-4-23 12:33:32, 69%
2025-4-23 12:33:35, 69%
2025-4-23 12:33:38, 69%
2025-4-23 12:33:41, 69%
2025-4-23 12:33:44, 69%
2025-4-23 12:33:47, 69%
2025-4-23 12:33:50, 69%
2025-4-23 12:33:53, 69%
2025-4-23 12:33:56, 69%
2025-4-23 12:33:59, 69%
2025-4-23 12:34:2, 69%
2025-4-23 12:34:5, 69%
2025-4-23 12:34:8, 69%
2025-4-23 12:34:11, 69%
2025-4-23 12:34:14, 69%
2025-4-23 12:34:17, 69%
2025-4-23 12:34:20, 69%
2025-4-23 12:34:23, 69%
2025-4-23 12:34:27, 69%
2025-4-23 12:34:30, 69%
2025-4-23 12:34:33, 69%
2025-4-23 12:34:36, 69%
2025-4-23 12:34:39, 69%
2025-4-23 12:34:42, 69%
2025-4-23 12:34:45, 69%
2025-4-23 12:34:48, 69%
2025-4-23 12:34:51, 69%
2025-4-23 12:34:54, 69%
2025-4-23 12:34:57, 69%
2025-4-23 12:35:0, 69%
2025-4-23 12:35:3, 69%
2025-4-23 12:35:6, 69%
2025-4-23 12:35:9, 69%
2025-4-23 12:35:12, 69%
2025-4-23 12:35:15, 69%
2025-4-23 12:35:18, 69%
2025-4-23 12:35:21, 69%
2025-4-23 12:35:24, 69%
2025-4-23 12:35:27, 69%
2025-4-23 12:35:30, 69%
2025-4-23 12:35:33, 69%
2025-4-23 12:35:36, 69%
2025-4-23 12:35:39, 69%
2025-4-23 12:35:42, 69%
2025-4-23 12:35:45, 69%
2025-4-23 12:35:48, 69%
2025-4-23 12:35:51, 69%
2025-4-23 12:35:54, 69%
2025-4-23 12:35:57, 69%
2025-4-23 12:36:0, 69%
2025-4-23 12:36:3, 69%
2025-4-23 12:36:6, 69%
2025-4-23 12:36:9, 69%
2025-4-23 12:36:12, 69%
2025-4-23 12:36:15, 69%
2025-4-23 12:36:18, 69%
2025-4-23 12:36:21, 69%
2025-4-23 12:36:24, 69%
2025-4-23 12:36:27, 69%
2025-4-23 12:36:30, 69%
2025-4-23 12:36:33, 69%
2025-4-23 12:36:36, 69%
2025-4-23 12:36:39, 69%
2025-4-23 12:36:42, 69%
2025-4-23 12:36:45, 69%
2025-4-23 12:36:48, 69%
2025-4-23 12:36:51, 69%
2025-4-23 12:36:54, 69%
2025-4-23 12:36:57, 69%
2025-4-23 12:37:0, 69%
2025-4-23 12:37:3, 69%
2025-4-23 12:37:6, 69%
2025-4-23 12:37:9, 69%
2025-4-23 12:37:12, 69%
2025-4-23 12:37:15, 69%
2025-4-23 12:37:18, 69%
2025-4-23 12:37:21, 69%
2025-4-23 12:37:24, 69%
2025-4-23 12:37:27, 69%
2025-4-23 12:37:30, 69%
2025-4-23 12:37:33, 69%
2025-4-23 12:37:36, 69%
2025-4-23 12:37:39, 69%
2025-4-23 12:37:42, 69%
2025-4-23 12:37:45, 69%
2025-4-23 12:37:48, 69%
2025-4-23 12:37:51, 69%
2025-4-23 12:37:54, 69%
2025-4-23 12:37:57, 69%
2025-4-23 12:38:0, 69%
2025-4-23 12:38:3, 69%
2025-4-23 12:38:6, 69%
2025-4-23 12:38:9, 69%
2025-4-23 12:38:12, 69%
2025-4-23 12:38:15, 69%
2025-4-23 12:38:18, 69%
2025-4-23 12:38:21, 69%
2025-4-23 12:38:24, 69%
2025-4-23 12:38:27, 69%
2025-4-23 12:38:30, 69%
2025-4-23 12:38:33, 69%
2025-4-23 12:38:36, 69%
2025-4-23 12:38:39, 69%
2025-4-23 12:38:42, 69%
2025-4-23 12:38:45, 69%
2025-4-23 12:38:48, 69%
2025-4-23 12:38:51, 69%
2025-4-23 12:38:54, 69%
2025-4-23 12:38:57, 69%
2025-4-23 12:39:0, 69%
2025-4-23 12:39:3, 69%
2025-4-23 12:39:6, 69%
2025-4-23 12:39:9, 69%
2025-4-23 12:39:12, 69%
2025-4-23 12:39:15, 69%
2025-4-23 12:39:18, 69%
2025-4-23 12:39:21, 69%
2025-4-23 12:39:24, 69%
2025-4-23 12:39:27, 69%
2025-4-23 12:39:30, 69%
2025-4-23 12:39:33, 69%
2025-4-23 12:39:36, 69%
2025-4-23 12:39:39, 69%
2025-4-23 12:39:42, 69%
2025-4-23 12:39:45, 69%
2025-4-23 12:39:48, 69%
2025-4-23 12:39:51, 69%
2025-4-23 12:39:54, 69%
2025-4-23 12:39:57, 69%
2025-4-23 12:40:0, 69%
2025-4-23 12:40:3, 69%
2025-4-23 12:40:6, 70%
2025-4-23 12:40:9, 69%
2025-4-23 12:40:12, 69%
2025-4-23 12:40:15, 69%
2025-4-23 12:40:18, 69%
2025-4-23 12:40:21, 70%
2025-4-23 12:40:24, 69%
2025-4-23 12:40:27, 70%
2025-4-23 12:40:30, 70%
2025-4-23 12:40:33, 69%
2025-4-23 12:40:36, 69%
2025-4-23 12:40:39, 69%
2025-4-23 12:40:42, 70%
2025-4-23 12:40:45, 69%
2025-4-23 12:40:48, 70%
2025-4-23 12:40:51, 69%
2025-4-23 12:40:54, 70%
2025-4-23 12:40:57, 70%
2025-4-23 12:41:0, 69%
2025-4-23 12:41:3, 70%
2025-4-23 12:41:6, 70%
2025-4-23 12:41:9, 70%
2025-4-23 12:41:12, 69%
2025-4-23 12:41:15, 70%
2025-4-23 12:41:18, 70%
2025-4-23 12:41:21, 70%
2025-4-23 12:41:24, 70%
2025-4-23 12:41:27, 70%
2025-4-23 12:41:30, 70%
2025-4-23 12:41:33, 70%
2025-4-23 12:41:36, 70%
2025-4-23 12:41:39, 69%
2025-4-23 12:41:42, 70%
2025-4-23 12:41:45, 70%
2025-4-23 12:41:48, 70%
2025-4-23 12:41:51, 70%
2025-4-23 12:41:54, 70%
2025-4-23 12:41:57, 70%
2025-4-23 12:42:0, 70%
2025-4-23 12:42:3, 70%
2025-4-23 12:42:6, 70%
2025-4-23 12:42:9, 69%
2025-4-23 12:42:12, 69%
2025-4-23 12:42:15, 70%
2025-4-23 12:42:18, 70%
2025-4-23 12:42:21, 70%
2025-4-23 12:42:24, 69%
2025-4-23 12:42:27, 70%
2025-4-23 12:42:30, 70%
2025-4-23 12:42:33, 70%
2025-4-23 12:42:36, 70%
2025-4-23 12:42:39, 70%
2025-4-23 12:42:42, 70%
2025-4-23 12:42:45, 70%
2025-4-23 12:42:48, 70%
2025-4-23 12:42:51, 70%
2025-4-23 12:42:54, 70%
2025-4-23 12:42:57, 70%
2025-4-23 12:43:0, 70%
2025-4-23 12:43:3, 70%
2025-4-23 12:43:6, 70%
2025-4-23 12:43:9, 70%
2025-4-23 12:43:12, 70%
2025-4-23 12:43:15, 70%
2025-4-23 12:43:18, 70%
2025-4-23 12:43:21, 70%
2025-4-23 12:43:24, 70%
2025-4-23 12:43:27, 70%
2025-4-23 12:43:30, 70%
2025-4-23 12:43:33, 70%
2025-4-23 12:43:36, 70%
2025-4-23 12:43:39, 70%
2025-4-23 12:43:42, 70%
2025-4-23 12:43:45, 70%
2025-4-23 12:43:48, 70%
2025-4-23 12:43:51, 70%
2025-4-23 12:43:54, 70%
2025-4-23 12:43:57, 70%
2025-4-23 12:44:0, 70%
2025-4-23 12:44:3, 70%
2025-4-23 12:44:6, 70%
2025-4-23 12:44:9, 70%
2025-4-23 12:44:12, 70%
2025-4-23 12:44:15, 70%
2025-4-23 12:44:18, 70%
2025-4-23 12:44:21, 70%
2025-4-23 12:44:24, 70%
2025-4-23 12:44:27, 70%
2025-4-23 12:44:30, 70%
2025-4-23 12:44:33, 70%
2025-4-23 12:44:36, 70%
2025-4-23 12:44:39, 70%
2025-4-23 12:44:42, 70%
2025-4-23 12:44:45, 70%
2025-4-23 12:44:48, 70%
2025-4-23 12:44:51, 70%
2025-4-23 12:44:54, 70%
2025-4-23 12:44:57, 70%
2025-4-23 12:45:0, 70%
2025-4-23 12:45:3, 70%
2025-4-23 12:45:6, 70%
2025-4-23 12:45:9, 70%
2025-4-23 12:45:12, 70%
2025-4-23 12:45:15, 70%
2025-4-23 12:45:18, 70%
2025-4-23 12:45:21, 70%
2025-4-23 12:45:24, 70%
2025-4-23 12:45:27, 70%
2025-4-23 12:45:30, 70%
2025-4-23 12:45:33, 70%
2025-4-23 12:45:36, 70%
2025-4-23 12:45:39, 70%
2025-4-23 12:45:42, 70%
2025-4-23 12:45:45, 70%
2025-4-23 12:45:48, 70%
2025-4-23 12:45:51, 70%
2025-4-23 12:45:54, 70%
2025-4-23 12:45:57, 70%
2025-4-23 12:46:0, 70%
2025-4-23 12:46:3, 70%
2025-4-23 12:46:6, 70%
2025-4-23 12:46:9, 70%
2025-4-23 12:46:12, 70%
2025-4-23 12:46:15, 70%
2025-4-23 12:46:18, 70%
2025-4-23 12:46:21, 70%
2025-4-23 12:46:24, 70%
2025-4-23 12:46:27, 70%
2025-4-23 12:46:30, 70%
2025-4-23 12:46:33, 70%
2025-4-23 12:46:36, 70%
2025-4-23 12:46:39, 70%
2025-4-23 12:46:42, 70%
2025-4-23 12:46:45, 70%
2025-4-23 12:46:48, 70%
2025-4-23 12:46:51, 70%
2025-4-23 12:46:54, 70%
2025-4-23 12:46:57, 70%
2025-4-23 12:47:0, 70%
2025-4-23 12:47:3, 70%
2025-4-23 12:47:6, 70%
2025-4-23 12:47:9, 70%
2025-4-23 12:47:12, 70%
2025-4-23 12:47:15, 70%
2025-4-23 12:47:18, 70%
2025-4-23 12:47:21, 70%
2025-4-23 12:47:24, 70%
2025-4-23 12:47:27, 70%
2025-4-23 12:47:30, 70%
2025-4-23 12:47:33, 70%
2025-4-23 12:47:36, 70%
2025-4-23 12:47:39, 70%
2025-4-23 12:47:42, 70%
2025-4-23 12:47:45, 70%
2025-4-23 12:47:48, 70%
2025-4-23 12:47:51, 70%
2025-4-23 12:47:54, 70%
2025-4-23 12:47:57, 70%
2025-4-23 12:48:0, 70%
2025-4-23 12:48:3, 70%
2025-4-23 12:48:6, 70%
2025-4-23 12:48:9, 70%
2025-4-23 12:48:12, 70%
2025-4-23 12:48:15, 70%
2025-4-23 12:48:18, 70%
2025-4-23 12:48:21, 70%
2025-4-23 12:48:24, 70%
2025-4-23 12:48:27, 70%
2025-4-23 12:48:30, 70%
2025-4-23 12:48:33, 70%
2025-4-23 12:48:36, 70%
2025-4-23 12:48:39, 70%
2025-4-23 12:48:42, 70%
2025-4-23 12:48:45, 70%
2025-4-23 12:48:48, 70%
2025-4-23 12:48:51, 70%
2025-4-23 12:48:54, 70%
2025-4-23 12:48:57, 70%
2025-4-23 12:49:0, 70%
2025-4-23 12:49:4, 70%
2025-4-23 12:49:7, 70%
2025-4-23 12:49:10, 70%
2025-4-23 12:49:13, 70%
2025-4-23 12:49:16, 70%
2025-4-23 12:49:19, 70%
2025-4-23 12:49:22, 70%
2025-4-23 12:49:25, 70%
2025-4-23 12:49:28, 70%
2025-4-23 12:49:31, 70%
2025-4-23 12:49:34, 70%
2025-4-23 12:49:37, 70%
2025-4-23 12:49:40, 70%
2025-4-23 12:49:43, 70%
2025-4-23 12:49:46, 70%
2025-4-23 12:49:49, 70%
2025-4-23 12:49:52, 70%
2025-4-23 12:49:55, 70%
2025-4-23 12:49:58, 70%
2025-4-23 12:50:1, 70%
2025-4-23 12:50:4, 70%
2025-4-23 12:50:7, 70%
2025-4-23 12:50:10, 70%
2025-4-23 12:50:13, 70%
2025-4-23 12:50:16, 70%
2025-4-23 12:50:19, 70%
2025-4-23 12:50:22, 70%
2025-4-23 12:50:25, 70%
2025-4-23 12:50:28, 70%
2025-4-23 12:50:31, 70%
2025-4-23 12:50:34, 70%
2025-4-23 12:50:37, 70%
2025-4-23 12:50:40, 70%
2025-4-23 12:50:43, 70%
2025-4-23 12:50:46, 70%
2025-4-23 12:50:49, 70%
2025-4-23 12:50:52, 70%
2025-4-23 12:50:55, 70%
2025-4-23 12:50:58, 70%
2025-4-23 12:51:1, 70%
2025-4-23 12:51:4, 70%
2025-4-23 12:51:7, 70%
2025-4-23 12:51:10, 70%
2025-4-23 12:51:13, 70%
2025-4-23 12:51:16, 70%
2025-4-23 12:51:19, 70%
2025-4-23 12:51:22, 70%
2025-4-23 12:51:25, 70%
2025-4-23 12:51:28, 70%
2025-4-23 12:51:31, 70%
2025-4-23 12:51:34, 70%
2025-4-23 12:51:37, 70%
2025-4-23 12:51:40, 70%
2025-4-23 12:51:43, 70%
2025-4-23 12:51:46, 70%
2025-4-23 12:51:49, 70%
2025-4-23 12:51:52, 70%
2025-4-23 12:51:55, 70%
2025-4-23 12:51:58, 70%
2025-4-23 12:52:1, 70%
2025-4-23 12:52:4, 70%
2025-4-23 12:52:7, 70%
2025-4-23 12:52:10, 70%
2025-4-23 12:52:13, 70%
2025-4-23 12:52:16, 70%
2025-4-23 12:52:19, 70%
2025-4-23 12:52:22, 70%
2025-4-23 12:52:25, 70%
2025-4-23 12:52:28, 70%
2025-4-23 12:52:31, 70%
2025-4-23 12:52:34, 70%
2025-4-23 12:52:37, 70%
2025-4-23 12:52:40, 70%
2025-4-23 12:52:43, 70%
2025-4-23 12:52:46, 70%
2025-4-23 12:52:49, 70%
2025-4-23 12:52:52, 70%
2025-4-23 12:52:55, 70%
2025-4-23 12:52:58, 70%
2025-4-23 12:53:1, 70%
2025-4-23 12:53:4, 70%
2025-4-23 12:53:7, 70%
2025-4-23 12:53:10, 70%
2025-4-23 12:53:13, 70%
2025-4-23 12:53:16, 70%
2025-4-23 12:53:19, 70%
2025-4-23 12:53:22, 70%
2025-4-23 12:53:25, 70%
2025-4-23 12:53:28, 70%
2025-4-23 12:53:31, 70%
2025-4-23 12:53:34, 70%
2025-4-23 12:53:37, 70%
2025-4-23 12:53:40, 70%
2025-4-23 12:53:43, 70%
2025-4-23 12:53:46, 70%
2025-4-23 12:53:49, 70%
2025-4-23 12:53:52, 70%
2025-4-23 12:53:55, 70%
2025-4-23 12:53:58, 70%
2025-4-23 12:54:1, 70%
2025-4-23 12:54:4, 70%
2025-4-23 12:54:7, 70%
2025-4-23 12:54:10, 70%
2025-4-23 12:54:13, 70%
2025-4-23 12:54:16, 70%
2025-4-23 12:54:19, 70%
2025-4-23 12:54:22, 70%
2025-4-23 12:54:25, 70%
2025-4-23 12:54:28, 70%
2025-4-23 12:54:31, 70%
2025-4-23 12:54:34, 70%
2025-4-23 12:54:37, 70%
2025-4-23 12:54:40, 70%
2025-4-23 12:54:43, 70%
2025-4-23 12:54:46, 70%
2025-4-23 12:54:49, 70%
2025-4-23 12:54:52, 70%
2025-4-23 12:54:55, 70%
2025-4-23 12:54:58, 70%
2025-4-23 12:55:1, 70%
2025-4-23 12:55:4, 70%
2025-4-23 12:55:7, 70%
2025-4-23 12:55:10, 70%
2025-4-23 12:55:13, 70%
2025-4-23 12:55:16, 70%
2025-4-23 12:55:19, 70%
2025-4-23 12:55:22, 70%
2025-4-23 12:55:25, 70%
2025-4-23 12:55:28, 70%
2025-4-23 12:55:31, 70%
2025-4-23 12:55:34, 70%
2025-4-23 12:55:37, 70%
2025-4-23 12:55:40, 70%
2025-4-23 12:55:43, 70%
2025-4-23 12:55:46, 70%
2025-4-23 12:55:49, 70%
2025-4-23 12:55:52, 70%
2025-4-23 12:55:55, 70%
2025-4-23 12:55:58, 70%
2025-4-23 12:56:1, 70%
2025-4-23 12:56:4, 70%
2025-4-23 12:56:7, 70%
2025-4-23 12:56:10, 70%
2025-4-23 12:56:13, 70%
2025-4-23 12:56:16, 70%
2025-4-23 12:56:19, 70%
2025-4-23 12:56:22, 70%
2025-4-23 12:56:25, 70%
2025-4-23 12:56:28, 70%
2025-4-23 12:56:31, 70%
2025-4-23 12:56:34, 70%
2025-4-23 12:56:37, 70%
2025-4-23 12:56:40, 70%
2025-4-23 12:56:43, 70%
2025-4-23 12:56:46, 70%
2025-4-23 12:56:49, 70%
2025-4-23 12:56:52, 70%
2025-4-23 12:56:55, 70%
2025-4-23 12:56:58, 70%
2025-4-23 12:57:1, 70%
2025-4-23 12:57:4, 70%
2025-4-23 12:57:7, 70%
2025-4-23 12:57:10, 70%
2025-4-23 12:57:13, 70%
2025-4-23 12:57:16, 70%
2025-4-23 12:57:19, 70%
2025-4-23 12:57:22, 70%
2025-4-23 12:57:25, 70%
2025-4-23 12:57:28, 70%
2025-4-23 12:57:31, 70%
2025-4-23 12:57:34, 71%
2025-4-23 12:57:37, 70%
2025-4-23 12:57:40, 70%
2025-4-23 12:57:43, 70%
2025-4-23 12:57:46, 70%
2025-4-23 12:57:49, 70%
2025-4-23 12:57:52, 70%
2025-4-23 12:57:55, 71%
2025-4-23 12:57:58, 70%
2025-4-23 12:58:1, 70%
2025-4-23 12:58:4, 70%
2025-4-23 12:58:7, 70%
2025-4-23 12:58:10, 70%
2025-4-23 12:58:13, 70%
2025-4-23 12:58:16, 71%
2025-4-23 12:58:19, 70%
2025-4-23 12:58:22, 71%
2025-4-23 12:58:25, 70%
2025-4-23 12:58:28, 71%
2025-4-23 12:58:31, 70%
2025-4-23 12:58:34, 70%
2025-4-23 12:58:37, 70%
2025-4-23 12:58:40, 70%
2025-4-23 12:58:43, 71%
2025-4-23 12:58:46, 70%
2025-4-23 12:58:49, 70%
2025-4-23 12:58:52, 70%
2025-4-23 12:58:55, 70%
2025-4-23 12:58:58, 70%
2025-4-23 12:59:1, 70%
2025-4-23 12:59:4, 70%
2025-4-23 12:59:7, 71%
2025-4-23 12:59:10, 70%
2025-4-23 12:59:13, 71%
2025-4-23 12:59:16, 71%
2025-4-23 12:59:19, 71%
2025-4-23 12:59:22, 70%
2025-4-23 12:59:25, 71%
2025-4-23 12:59:28, 71%
2025-4-23 12:59:31, 70%
2025-4-23 12:59:34, 70%
2025-4-23 12:59:37, 71%
2025-4-23 12:59:40, 71%
2025-4-23 12:59:43, 71%
2025-4-23 12:59:46, 71%
2025-4-23 12:59:49, 71%
2025-4-23 12:59:52, 71%
2025-4-23 12:59:55, 71%
2025-4-23 12:59:58, 71%
2025-4-23 13:0:1, 71%
2025-4-23 13:0:4, 71%
2025-4-23 13:0:7, 71%
2025-4-23 13:0:10, 71%
2025-4-23 13:0:13, 71%
2025-4-23 13:0:16, 71%
2025-4-23 13:0:19, 71%
2025-4-23 13:0:22, 71%
2025-4-23 13:0:25, 71%
2025-4-23 13:0:28, 71%
2025-4-23 13:0:31, 71%
2025-4-23 13:0:34, 71%
2025-4-23 13:0:37, 71%
2025-4-23 13:0:40, 71%
2025-4-23 13:0:43, 71%
2025-4-23 13:0:46, 71%
2025-4-23 13:0:49, 71%
2025-4-23 13:0:52, 71%
2025-4-23 13:0:55, 71%
2025-4-23 13:0:58, 71%
2025-4-23 13:1:1, 71%
2025-4-23 13:1:4, 71%
2025-4-23 13:1:7, 71%
2025-4-23 13:1:10, 71%
2025-4-23 13:1:13, 71%
2025-4-23 13:1:16, 71%
2025-4-23 13:1:19, 71%
2025-4-23 13:1:22, 71%
2025-4-23 13:1:25, 71%
2025-4-23 13:1:28, 71%
2025-4-23 13:1:31, 71%
2025-4-23 13:1:34, 71%
2025-4-23 13:1:37, 71%
2025-4-23 13:1:40, 71%
2025-4-23 13:1:43, 71%
2025-4-23 13:1:46, 71%
2025-4-23 13:1:49, 71%
2025-4-23 13:1:52, 71%
2025-4-23 13:1:55, 71%
2025-4-23 13:1:58, 71%
2025-4-23 13:2:1, 71%
2025-4-23 13:2:4, 71%
